OrderKey,OrderDate,DateKey,CustomerKey,ProductKey,ChannelKey,OrderQuantity,UnitPrice,DiscountRate,Revenue,COGS,ShippingCost,GrossProfit,IsReturn,IsRepeatPurchase,DeviceType,OrderStatus
7952,2024-08-29,20240829,1368,2,4,2,68.94,0,137.88,47.56,0,90.32,0,0,Mobile,Completed
7953,2024-01-11,20240111,1249,15,7,2,46.83,0,93.66,27.78,0,65.88,0,1,Mobile,Completed
7954,2024-08-27,20240827,1436,17,2,2,55.99,0,111.98,35.74,0,76.24,0,1,Desktop,Completed
7955,2024-09-06,20240906,438,29,4,1,27.77,0,27.77,9.93,6.56,17.84,0,1,Desktop,Completed
7956,2024-03-07,20240307,3728,6,1,1,50.19,0,50.19,18.76,10.78,31.43,0,0,Mobile,Completed
7957,2024-08-02,20240802,667,26,5,1,35.1,0,35.1,14.21,12.65,20.89,0,1,Mobile,Completed
7958,2024-03-10,20240310,1144,19,5,2,58.8,0,117.6,34.04,0,83.56,0,0,Mobile,Completed
7959,2024-09-07,20240907,2463,30,8,2,39.87,0,79.74,33.56,0,46.18,0,0,Desktop,Completed
7960,2024-10-11,20241011,4010,29,3,1,27.77,0,27.77,9.93,9.03,17.84,0,1,Mobile,Completed
7961,2024-12-28,20241228,4647,17,5,1,55.99,0.15,47.59,17.87,5.02,29.72,0,0,Mobile,Completed
7962,2024-10-11,20241011,1952,17,1,2,55.99,0,111.98,35.74,0,76.24,0,0,Desktop,Completed
7963,2024-01-23,20240123,4121,2,6,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
7964,2024-05-23,20240523,4587,28,6,1,33.35,0,33.35,14.19,7.3,19.16,0,1,Mobile,Completed
7965,2024-03-06,20240306,3286,4,6,5,43.78,0.05,207.95,75.9,0,132.05,0,0,Desktop,Completed
7966,2024-05-15,20240515,1784,13,3,3,49.52,0,148.56,57.72,0,90.84,0,1,Desktop,Completed
7967,2024-02-16,20240216,4561,25,5,1,36.05,0,36.05,14.58,6.87,21.47,0,0,Mobile,Completed
7968,2024-04-19,20240419,2872,16,5,1,42.08,0,42.08,13.79,12.87,28.29,0,0,Mobile,Completed
7969,2024-02-14,20240214,2314,13,2,3,49.52,0,148.56,57.72,0,90.84,0,0,Mobile,Completed
7970,2024-06-14,20240614,2112,28,1,2,33.35,0,66.7,28.38,0,38.32,0,0,Desktop,Completed
7971,2024-11-20,20241120,4276,27,2,2,36.31,0,72.62,29.96,0,42.66,0,1,Tablet,Completed
7972,2024-04-22,20240422,2366,4,4,2,43.78,0,87.56,30.36,0,57.2,0,1,Desktop,Completed
7973,2024-08-05,20240805,321,24,3,2,24.97,0,49.94,23.54,6.2,26.4,0,0,Tablet,Completed
7974,2024-05-10,20240510,571,15,1,2,46.83,0,93.66,27.78,0,65.88,0,1,Desktop,Completed
7975,2024-10-18,20241018,3161,31,6,1,55.4,0,55.4,19.56,8.56,35.84,0,0,Desktop,Completed
7976,2024-07-06,20240706,1094,14,8,2,39.06,0,78.12,33.5,0,44.62,0,0,Desktop,Completed
7977,2024-04-21,20240421,3268,5,6,1,63.72,0.1,57.35,21.43,10.44,35.92,0,0,Tablet,Completed
7978,2024-05-22,20240522,1972,10,8,2,23.56,0,47.12,20.62,7.76,26.5,0,0,Mobile,Completed
7979,2024-02-09,20240209,2362,8,9,2,35.27,0,70.54,25.4,0,45.14,0,0,Mobile,Completed
7980,2024-04-20,20240420,456,15,1,5,46.83,0,234.15,69.45,0,164.7,0,0,Mobile,Completed
7981,2024-08-31,20240831,3284,14,7,2,39.06,0,78.12,33.5,0,44.62,0,0,Desktop,Completed
7982,2024-09-18,20240918,4014,10,1,1,23.56,0,23.56,10.31,5.6,13.25,0,0,Mobile,Completed
7983,2024-02-07,20240207,3354,11,5,1,49.0,0,49.0,18.26,6.43,30.74,0,1,Mobile,Completed
7984,2024-12-30,20241230,1848,18,9,2,40.04,0.15,68.07,26.36,0,41.71,0,0,Mobile,Completed
7985,2024-12-22,20241222,1721,6,5,5,50.19,0,250.95,93.8,0,157.15,0,0,Mobile,Completed
7986,2024-03-13,20240313,3013,1,10,1,56.33,0,56.33,22.23,9.41,34.1,0,0,Mobile,Completed
7987,2024-11-24,20241124,3173,15,2,5,46.83,0,234.15,69.45,0,164.7,0,0,Desktop,Refunded
7988,2024-10-01,20241001,4496,15,4,1,46.83,0,46.83,13.89,11.13,32.94,0,0,Mobile,Completed
7989,2024-04-11,20240411,3045,22,3,3,23.84,0,71.52,28.29,0,43.23,0,0,Desktop,Completed
7990,2024-10-03,20241003,2746,29,5,1,27.77,0,27.77,9.93,7.6,17.84,0,0,Mobile,Completed
7991,2024-12-10,20241210,3749,21,3,1,59.37,0,59.37,17.53,8.22,41.84,0,0,Desktop,Completed
7992,2024-07-20,20240720,3570,20,5,4,47.33,0,189.32,64.44,0,124.88,1,1,Mobile,Completed
7993,2024-03-21,20240321,2070,13,4,5,49.52,0,247.6,96.2,0,151.4,0,1,Desktop,Completed
7994,2024-11-16,20241116,804,3,7,2,47.56,0.1,85.61,37.5,0,48.11,0,0,Desktop,Completed
7995,2024-12-07,20241207,448,6,8,1,50.19,0.2,40.15,18.76,8.98,21.39,0,0,Desktop,Completed
7996,2024-09-23,20240923,4427,29,2,1,27.77,0,27.77,9.93,8.82,17.84,0,0,Mobile,Completed
7997,2024-07-19,20240719,914,25,2,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
7998,2024-08-14,20240814,4103,24,6,2,24.97,0.05,47.44,23.54,5.24,23.9,0,0,Tablet,Completed
7999,2024-01-05,20240105,4700,20,6,3,47.33,0.1,127.79,48.33,0,79.46,0,0,Desktop,Completed
8000,2024-11-06,20241106,1523,20,5,2,47.33,0,94.66,32.22,0,62.44,0,0,Desktop,Completed
8001,2024-12-17,20241217,1939,5,5,3,63.72,0.15,162.49,64.29,0,98.2,0,0,Desktop,Completed
8002,2024-09-28,20240928,3999,18,2,5,40.04,0,200.2,65.9,0,134.3,0,0,Mobile,Completed
8003,2024-11-17,20241117,2828,2,4,2,68.94,0.15,117.2,47.56,0,69.64,0,1,Desktop,Completed
8004,2024-04-07,20240407,1693,15,4,4,46.83,0,187.32,55.56,0,131.76,0,0,Mobile,Completed
8005,2024-06-14,20240614,2819,7,6,3,34.7,0.05,98.9,40.44,0,58.46,0,0,Desktop,Completed
8006,2024-04-13,20240413,4506,15,3,2,46.83,0,93.66,27.78,0,65.88,0,0,Desktop,Completed
8007,2024-03-01,20240301,3294,9,4,1,38.96,0,38.96,14.62,10.38,24.34,0,0,Mobile,Completed
8008,2024-09-08,20240908,2668,7,7,1,34.7,0,34.7,13.48,7.97,21.22,0,0,Mobile,Completed
8009,2024-04-07,20240407,435,28,3,1,33.35,0,33.35,14.19,6.45,19.16,0,0,Desktop,Completed
8010,2024-06-26,20240626,4770,16,10,1,42.08,0,42.08,13.79,9.05,28.29,0,1,Desktop,Completed
8011,2024-08-24,20240824,2764,15,2,1,46.83,0,46.83,13.89,6.03,32.94,0,1,Desktop,Completed
8012,2024-01-01,20240101,4029,30,1,1,39.87,0,39.87,16.78,5.43,23.09,0,0,Mobile,Completed
8013,2024-06-05,20240605,4754,30,1,2,39.87,0,79.74,33.56,0,46.18,0,0,Desktop,Completed
8014,2024-10-23,20241023,641,16,7,1,42.08,0,42.08,13.79,12.76,28.29,0,1,Tablet,Completed
8015,2024-12-27,20241227,3683,7,3,2,34.7,0.2,55.52,26.96,11.89,28.56,0,0,Mobile,Completed
8016,2024-10-02,20241002,538,2,1,2,68.94,0,137.88,47.56,0,90.32,0,0,Desktop,Cancelled
8017,2024-10-30,20241030,3134,29,9,1,27.77,0,27.77,9.93,10.47,17.84,0,1,Mobile,Completed
8018,2024-04-16,20240416,4796,19,1,3,58.8,0,176.4,51.06,0,125.34,0,0,Mobile,Refunded
8019,2024-07-04,20240704,2613,17,1,1,55.99,0,55.99,17.87,5.56,38.12,0,0,Desktop,Completed
8020,2024-06-16,20240616,3256,17,6,1,55.99,0.05,53.19,17.87,10.51,35.32,0,0,Mobile,Completed
8021,2024-02-29,20240229,4387,24,10,2,24.97,0,49.94,23.54,5.22,26.4,0,0,Desktop,Completed
8022,2024-01-05,20240105,982,23,1,1,29.77,0,29.77,12.49,4.99,17.28,0,0,Mobile,Completed
8023,2024-03-02,20240302,736,10,9,2,23.56,0,47.12,20.62,8.26,26.5,0,1,Desktop,Completed
8024,2024-07-06,20240706,2585,15,5,1,46.83,0,46.83,13.89,5.03,32.94,0,0,Mobile,Completed
8025,2024-04-08,20240408,1868,3,3,1,47.56,0,47.56,18.75,10.72,28.81,0,0,Desktop,Completed
8026,2024-03-02,20240302,4844,27,4,5,36.31,0,181.55,74.9,0,106.65,1,0,Tablet,Completed
8027,2024-06-26,20240626,4154,16,8,2,42.08,0,84.16,27.58,0,56.58,0,1,Mobile,Completed
8028,2024-01-15,20240115,1867,5,5,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
8029,2024-10-13,20241013,1035,9,3,2,38.96,0,77.92,29.24,0,48.68,0,0,Desktop,Completed
8030,2024-10-30,20241030,4524,10,7,5,23.56,0,117.8,51.55,0,66.25,0,1,Mobile,Completed
8031,2024-11-25,20241125,4299,2,4,3,68.94,0.2,165.46,71.34,0,94.12,0,0,Mobile,Completed
8032,2024-02-10,20240210,2786,25,2,1,36.05,0,36.05,14.58,7.05,21.47,0,0,Mobile,Completed
8033,2024-08-28,20240828,1677,27,9,2,36.31,0,72.62,29.96,0,42.66,0,0,Desktop,Completed
8034,2024-01-28,20240128,2840,19,4,1,58.8,0,58.8,17.02,8.73,41.78,0,0,Mobile,Completed
8035,2024-04-28,20240428,1699,28,2,2,33.35,0,66.7,28.38,0,38.32,0,1,Desktop,Completed
8036,2024-12-02,20241202,1048,19,3,1,58.8,0.15,49.98,17.02,5.5,32.96,0,1,Tablet,Completed
8037,2024-04-12,20240412,21,4,1,1,43.78,0,43.78,15.18,9.62,28.6,0,0,Tablet,Completed
8038,2024-05-07,20240507,2419,4,1,1,43.78,0,43.78,15.18,11.41,28.6,0,0,Mobile,Completed
8039,2024-01-14,20240114,4493,9,7,1,38.96,0,38.96,14.62,12.02,24.34,0,1,Mobile,Completed
8040,2024-05-25,20240525,4492,5,1,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
8041,2024-05-29,20240529,4341,2,9,3,68.94,0,206.82,71.34,0,135.48,0,0,Desktop,Completed
8042,2024-02-05,20240205,1989,30,5,1,39.87,0,39.87,16.78,10.82,23.09,0,0,Desktop,Completed
8043,2024-07-10,20240710,1582,28,4,1,33.35,0,33.35,14.19,8.9,19.16,0,0,Mobile,Completed
8044,2024-03-11,20240311,4723,29,2,2,27.77,0,55.54,19.86,11.31,35.68,1,0,Desktop,Completed
8045,2024-09-21,20240921,212,21,6,1,59.37,0.1,53.43,17.53,6.73,35.9,0,0,Mobile,Completed
8046,2024-06-24,20240624,4476,16,6,4,42.08,0,168.32,55.16,0,113.16,0,0,Desktop,Refunded
8047,2024-04-29,20240429,3185,5,7,1,63.72,0,63.72,21.43,0,42.29,0,1,Mobile,Completed
8048,2024-10-16,20241016,1483,14,3,1,39.06,0,39.06,16.75,10.82,22.31,0,0,Tablet,Completed
8049,2024-01-16,20240116,2055,24,6,1,24.97,0,24.97,11.77,8.04,13.2,0,0,Desktop,Completed
8050,2024-07-25,20240725,795,8,4,1,35.27,0,35.27,12.7,11.67,22.57,0,0,Mobile,Completed
8051,2024-05-29,20240529,924,4,7,2,43.78,0,87.56,30.36,0,57.2,1,1,Desktop,Completed
8052,2024-04-07,20240407,4375,13,3,2,49.52,0,99.04,38.48,0,60.56,0,0,Mobile,Completed
8053,2024-11-02,20241102,3134,17,6,1,55.99,0.1,50.39,17.87,9.86,32.52,0,1,Mobile,Completed
8054,2024-03-30,20240330,789,23,2,5,29.77,0,148.85,62.45,0,86.4,1,0,Mobile,Completed
8055,2024-08-01,20240801,3095,17,1,5,55.99,0,279.95,89.35,0,190.6,0,0,Desktop,Refunded
8056,2024-12-08,20241208,4375,8,10,2,35.27,0.1,63.49,25.4,0,38.09,0,0,Mobile,Completed
8057,2024-07-04,20240704,1016,9,3,2,38.96,0,77.92,29.24,0,48.68,0,0,Mobile,Completed
8058,2024-07-08,20240708,4509,23,4,1,29.77,0,29.77,12.49,9.42,17.28,0,0,Desktop,Refunded
8059,2024-07-09,20240709,2757,19,6,4,58.8,0.1,211.68,68.08,0,143.6,0,0,Desktop,Cancelled
8060,2024-05-18,20240518,448,27,4,1,36.31,0,36.31,14.98,6.36,21.33,1,0,Mobile,Completed
8061,2024-08-23,20240823,4147,6,10,3,50.19,0,150.57,56.28,0,94.29,0,0,Mobile,Completed
8062,2024-02-19,20240219,409,16,1,4,42.08,0,168.32,55.16,0,113.16,0,0,Desktop,Completed
8063,2024-04-02,20240402,2506,21,6,1,59.37,0.1,53.43,17.53,11.07,35.9,0,0,Tablet,Completed
8064,2024-08-09,20240809,3809,26,3,1,35.1,0,35.1,14.21,7.95,20.89,0,1,Mobile,Completed
8065,2024-12-13,20241213,3802,21,3,2,59.37,0.15,100.93,35.06,0,65.87,0,0,Desktop,Completed
8066,2024-09-16,20240916,1683,28,3,2,33.35,0,66.7,28.38,0,38.32,0,0,Tablet,Completed
8067,2024-09-08,20240908,4491,13,3,4,49.52,0,198.08,76.96,0,121.12,0,1,Desktop,Completed
8068,2024-03-22,20240322,585,22,4,1,23.84,0,23.84,9.43,9.67,14.41,0,1,Tablet,Completed
8069,2024-08-24,20240824,752,23,1,2,29.77,0,59.54,24.98,6.11,34.56,0,0,Desktop,Completed
8070,2024-09-19,20240919,644,23,5,1,29.77,0,29.77,12.49,11.48,17.28,0,0,Mobile,Completed
8071,2024-02-12,20240212,4931,30,8,3,39.87,0,119.61,50.34,0,69.27,0,1,Desktop,Completed
8072,2024-12-14,20241214,4956,3,5,2,47.56,0.1,85.61,37.5,0,48.11,0,0,Mobile,Completed
8073,2024-04-28,20240428,450,30,3,4,39.87,0,159.48,67.12,0,92.36,0,0,Desktop,Completed
8074,2024-09-28,20240928,1431,11,1,1,49.0,0,49.0,18.26,6.87,30.74,0,1,Tablet,Completed
8075,2024-05-06,20240506,2427,16,1,2,42.08,0,84.16,27.58,0,56.58,0,0,Desktop,Completed
8076,2024-03-31,20240331,1039,18,2,2,40.04,0,80.08,26.36,0,53.72,0,0,Mobile,Completed
8077,2024-08-13,20240813,2641,11,2,1,49.0,0,49.0,18.26,10.3,30.74,1,1,Desktop,Completed
8078,2024-01-04,20240104,1891,11,4,1,49.0,0,49.0,18.26,6.07,30.74,0,0,Mobile,Completed
8079,2024-12-08,20241208,4615,25,1,1,36.05,0.15,30.64,14.58,12.8,16.06,0,0,Mobile,Completed
8080,2024-10-12,20241012,4201,23,1,1,29.77,0,29.77,12.49,12.04,17.28,0,0,Desktop,Completed
8081,2024-07-29,20240729,4564,26,4,4,35.1,0,140.4,56.84,0,83.56,0,0,Mobile,Completed
8082,2024-03-20,20240320,3262,18,1,2,40.04,0,80.08,26.36,0,53.72,0,0,Desktop,Completed
8083,2024-04-04,20240404,291,1,4,2,56.33,0,112.66,44.46,0,68.2,0,0,Desktop,Completed
8084,2024-02-19,20240219,4392,10,6,1,23.56,0,23.56,10.31,10.12,13.25,0,0,Mobile,Completed
8085,2024-08-16,20240816,3241,3,6,1,47.56,0,47.56,18.75,12.43,28.81,0,1,Mobile,Completed
8086,2024-01-29,20240129,73,22,6,2,23.84,0,47.68,18.86,12.6,28.82,0,0,Desktop,Completed
8087,2024-04-16,20240416,2709,29,6,3,27.77,0.1,74.98,29.79,0,45.19,0,0,Mobile,Completed
8088,2024-05-17,20240517,2785,15,5,2,46.83,0,93.66,27.78,0,65.88,1,0,Desktop,Completed
8089,2024-03-16,20240316,4068,19,7,1,58.8,0,58.8,17.02,10.5,41.78,0,0,Desktop,Completed
8090,2024-03-27,20240327,4648,15,3,1,46.83,0,46.83,13.89,5.98,32.94,0,1,Mobile,Completed
8091,2024-11-08,20241108,1406,6,2,1,50.19,0.2,40.15,18.76,9.53,21.39,0,1,Mobile,Completed
8092,2024-10-25,20241025,1287,19,1,1,58.8,0,58.8,17.02,7.18,41.78,0,0,Mobile,Completed
8093,2024-11-04,20241104,2698,5,9,1,63.72,0.15,54.16,21.43,5.76,32.73,0,0,Mobile,Completed
8094,2024-01-01,20240101,4241,16,6,1,42.08,0.05,39.98,13.79,6.68,26.19,0,1,Mobile,Completed
8095,2024-09-19,20240919,3086,15,3,1,46.83,0,46.83,13.89,9.73,32.94,0,0,Mobile,Completed
8096,2024-05-02,20240502,2486,5,5,4,63.72,0,254.88,85.72,0,169.16,0,0,Mobile,Completed
8097,2024-06-01,20240601,3898,7,2,1,34.7,0,34.7,13.48,6.66,21.22,0,0,Mobile,Completed
8098,2024-04-12,20240412,4200,20,1,1,47.33,0,47.33,16.11,11.27,31.22,0,0,Mobile,Completed
8099,2024-12-09,20241209,3348,10,3,1,23.56,0.2,18.85,10.31,5.84,8.54,0,0,Mobile,Completed
8100,2024-11-05,20241105,906,24,9,1,24.97,0,24.97,11.77,12.92,13.2,0,0,Desktop,Completed
8101,2024-09-03,20240903,200,20,6,2,47.33,0.1,85.19,32.22,0,52.97,0,0,Mobile,Completed
8102,2024-11-27,20241127,4324,21,9,1,59.37,0,59.37,17.53,5.35,41.84,0,0,Mobile,Completed
8103,2024-03-08,20240308,245,1,4,1,56.33,0,56.33,22.23,5.81,34.1,0,1,Desktop,Completed
8104,2024-09-10,20240910,1462,4,4,1,43.78,0,43.78,15.18,6.11,28.6,0,0,Mobile,Completed
8105,2024-07-01,20240701,226,31,10,1,55.4,0,55.4,19.56,8.73,35.84,0,0,Mobile,Completed
8106,2024-09-13,20240913,749,8,4,5,35.27,0,176.35,63.5,0,112.85,0,0,Desktop,Completed
8107,2024-11-04,20241104,2853,4,4,1,43.78,0,43.78,15.18,7.94,28.6,0,0,Mobile,Completed
8108,2024-10-02,20241002,285,8,5,3,35.27,0,105.81,38.1,0,67.71,0,0,Desktop,Completed
8109,2024-05-09,20240509,4350,29,8,1,27.77,0,27.77,9.93,8.08,17.84,0,0,Desktop,Completed
8110,2024-02-27,20240227,4631,8,3,2,35.27,0,70.54,25.4,0,45.14,0,1,Mobile,Completed
8111,2024-04-17,20240417,3861,15,4,2,46.83,0,93.66,27.78,0,65.88,0,0,Desktop,Completed
8112,2024-09-10,20240910,2918,24,4,4,24.97,0,99.88,47.08,0,52.8,0,0,Desktop,Completed
8113,2024-06-20,20240620,3844,17,2,1,55.99,0,55.99,17.87,11.84,38.12,0,0,Mobile,Completed
8114,2024-11-11,20241111,4789,4,6,1,43.78,0.15,37.21,15.18,10.79,22.03,0,1,Desktop,Completed
8115,2024-04-24,20240424,4147,15,7,1,46.83,0,46.83,13.89,10.3,32.94,0,0,Mobile,Completed
8116,2024-09-27,20240927,4780,6,3,1,50.19,0,50.19,18.76,7.17,31.43,0,1,Mobile,Completed
8117,2024-07-16,20240716,2848,1,6,1,56.33,0,56.33,22.23,6.09,34.1,0,0,Mobile,Completed
8118,2024-12-11,20241211,3233,25,4,4,36.05,0,144.2,58.32,0,85.88,0,0,Desktop,Completed
8119,2024-05-27,20240527,3693,5,1,1,63.72,0,63.72,21.43,0,42.29,0,0,Tablet,Completed
8120,2024-02-28,20240228,2376,4,1,1,43.78,0,43.78,15.18,7.64,28.6,0,0,Mobile,Completed
8121,2024-07-19,20240719,3212,15,3,2,46.83,0,93.66,27.78,0,65.88,0,0,Mobile,Completed
8122,2024-03-15,20240315,676,18,6,1,40.04,0.1,36.04,13.18,8.7,22.86,0,1,Mobile,Completed
8123,2024-04-01,20240401,4873,12,1,1,41.99,0,41.99,18.01,5.16,23.98,0,0,Mobile,Completed
8124,2024-03-02,20240302,839,18,2,1,40.04,0,40.04,13.18,6.04,26.86,0,0,Mobile,Completed
8125,2024-12-12,20241212,944,29,5,3,27.77,0.2,66.65,29.79,0,36.86,0,0,Mobile,Completed
8126,2024-09-25,20240925,270,27,6,1,36.31,0.05,34.49,14.98,7.98,19.51,0,0,Desktop,Refunded
8127,2024-03-31,20240331,1146,9,3,1,38.96,0,38.96,14.62,12.2,24.34,0,1,Mobile,Refunded
8128,2024-12-25,20241225,4665,9,4,5,38.96,0,194.8,73.1,0,121.7,0,1,Desktop,Completed
8129,2024-03-16,20240316,2803,16,2,1,42.08,0,42.08,13.79,9.29,28.29,0,1,Desktop,Completed
8130,2024-07-01,20240701,717,31,7,1,55.4,0,55.4,19.56,9.32,35.84,0,0,Mobile,Completed
8131,2024-07-23,20240723,548,20,3,1,47.33,0,47.33,16.11,5.94,31.22,0,0,Desktop,Completed
8132,2024-10-06,20241006,3746,23,9,1,29.77,0,29.77,12.49,7.64,17.28,0,0,Mobile,Completed
8133,2024-10-29,20241029,4196,16,3,2,42.08,0,84.16,27.58,0,56.58,0,0,Mobile,Completed
8134,2024-10-14,20241014,1504,19,7,2,58.8,0,117.6,34.04,0,83.56,0,0,Mobile,Completed
8135,2024-09-11,20240911,2997,31,4,1,55.4,0,55.4,19.56,6.2,35.84,0,0,Desktop,Completed
8136,2024-04-12,20240412,4127,10,1,1,23.56,0,23.56,10.31,9.1,13.25,0,0,Desktop,Completed
8137,2024-03-20,20240320,4526,23,5,1,29.77,0,29.77,12.49,5.74,17.28,0,1,Mobile,Completed
8138,2024-04-02,20240402,2341,25,6,1,36.05,0.05,34.25,14.58,11.63,19.67,0,0,Mobile,Completed
8139,2024-11-02,20241102,4550,28,2,1,33.35,0.1,30.02,14.19,9.57,15.83,0,0,Mobile,Completed
8140,2024-04-11,20240411,860,15,4,1,46.83,0,46.83,13.89,6.22,32.94,0,1,Mobile,Completed
8141,2024-08-05,20240805,2304,29,3,1,27.77,0,27.77,9.93,10.93,17.84,0,0,Desktop,Completed
8142,2024-06-10,20240610,1170,18,5,1,40.04,0,40.04,13.18,9.36,26.86,0,0,Mobile,Completed
8143,2024-12-06,20241206,716,27,1,2,36.31,0.2,58.1,29.96,5.04,28.14,0,0,Mobile,Completed
8144,2024-02-03,20240203,1433,20,1,1,47.33,0,47.33,16.11,5.6,31.22,0,1,Mobile,Completed
8145,2024-10-23,20241023,3321,11,4,2,49.0,0,98.0,36.52,0,61.48,0,0,Mobile,Completed
8146,2024-03-30,20240330,817,21,2,1,59.37,0,59.37,17.53,10.79,41.84,0,0,Desktop,Completed
8147,2024-10-28,20241028,3837,16,6,1,42.08,0.05,39.98,13.79,5.82,26.19,0,0,Desktop,Completed
8148,2024-04-22,20240422,602,7,5,3,34.7,0,104.1,40.44,0,63.66,0,0,Mobile,Cancelled
8149,2024-05-25,20240525,3224,14,3,3,39.06,0,117.18,50.25,0,66.93,0,0,Mobile,Completed
8150,2024-09-19,20240919,1557,24,4,2,24.97,0,49.94,23.54,8.05,26.4,0,1,Mobile,Completed
8151,2024-07-25,20240725,1316,17,3,3,55.99,0,167.97,53.61,0,114.36,0,1,Desktop,Completed
8152,2024-12-14,20241214,4098,13,6,1,49.52,0.1,44.57,19.24,9.27,25.33,0,0,Mobile,Completed
8153,2024-11-27,20241127,361,18,6,3,40.04,0.15,102.1,39.54,0,62.56,0,0,Mobile,Completed
8154,2024-12-23,20241223,2905,31,1,2,55.4,0,110.8,39.12,0,71.68,0,0,Desktop,Completed
8155,2024-05-26,20240526,1731,3,4,1,47.56,0,47.56,18.75,8.04,28.81,0,0,Desktop,Completed
8156,2024-09-27,20240927,4304,19,1,1,58.8,0,58.8,17.02,9.48,41.78,0,0,Desktop,Completed
8157,2024-07-23,20240723,2768,7,3,3,34.7,0,104.1,40.44,0,63.66,0,1,Desktop,Cancelled
8158,2024-03-20,20240320,833,27,1,1,36.31,0,36.31,14.98,8.97,21.33,0,0,Mobile,Refunded
8159,2024-01-18,20240118,3456,20,6,1,47.33,0.1,42.6,16.11,9.47,26.49,0,0,Mobile,Completed
8160,2024-06-15,20240615,4342,13,3,5,49.52,0,247.6,96.2,0,151.4,0,1,Mobile,Completed
8161,2024-06-02,20240602,4005,18,6,1,40.04,0.05,38.04,13.18,12.28,24.86,0,0,Tablet,Completed
8162,2024-07-06,20240706,1147,10,3,2,23.56,0,47.12,20.62,5.26,26.5,0,0,Mobile,Completed
8163,2024-08-03,20240803,1961,17,6,3,55.99,0.1,151.17,53.61,0,97.56,0,1,Tablet,Completed
8164,2024-01-10,20240110,1276,13,3,1,49.52,0,49.52,19.24,12.15,30.28,0,1,Mobile,Completed
8165,2024-04-13,20240413,128,15,4,1,46.83,0,46.83,13.89,8.06,32.94,0,0,Desktop,Completed
8166,2024-09-27,20240927,3673,18,1,1,40.04,0,40.04,13.18,9.36,26.86,0,1,Mobile,Completed
8167,2024-11-14,20241114,3053,1,5,1,56.33,0.15,47.88,22.23,5.55,25.65,0,0,Tablet,Completed
8168,2024-01-09,20240109,36,5,9,1,63.72,0,63.72,21.43,0,42.29,0,1,Desktop,Completed
8169,2024-09-29,20240929,1324,19,4,2,58.8,0,117.6,34.04,0,83.56,0,1,Desktop,Completed
8170,2024-11-25,20241125,559,15,2,1,46.83,0.2,37.46,13.89,9.7,23.57,0,0,Desktop,Completed
8171,2024-08-22,20240822,2230,27,8,1,36.31,0,36.31,14.98,12.24,21.33,0,0,Mobile,Completed
8172,2024-10-01,20241001,2727,23,1,1,29.77,0,29.77,12.49,7.31,17.28,1,0,Desktop,Completed
8173,2024-08-26,20240826,966,31,3,3,55.4,0,166.2,58.68,0,107.52,0,0,Mobile,Completed
8174,2024-02-01,20240201,4388,22,6,1,23.84,0.05,22.65,9.43,9.55,13.22,0,0,Desktop,Completed
8175,2024-10-02,20241002,167,2,3,2,68.94,0,137.88,47.56,0,90.32,0,1,Desktop,Completed
8176,2024-01-28,20240128,1796,26,10,1,35.1,0,35.1,14.21,12.63,20.89,0,0,Desktop,Completed
8177,2024-03-31,20240331,645,27,3,3,36.31,0,108.93,44.94,0,63.99,0,0,Desktop,Completed
8178,2024-05-23,20240523,3366,12,2,1,41.99,0,41.99,18.01,12.66,23.98,0,1,Mobile,Completed
8179,2024-09-05,20240905,1109,4,3,1,43.78,0,43.78,15.18,6.95,28.6,0,0,Desktop,Completed
8180,2024-07-26,20240726,674,8,2,1,35.27,0,35.27,12.7,5.2,22.57,0,1,Mobile,Completed
8181,2024-05-24,20240524,1012,18,1,1,40.04,0,40.04,13.18,7.07,26.86,0,0,Mobile,Completed
8182,2024-04-14,20240414,2370,15,10,1,46.83,0,46.83,13.89,7.87,32.94,0,0,Desktop,Completed
8183,2024-01-31,20240131,4786,16,4,1,42.08,0,42.08,13.79,7.41,28.29,0,1,Mobile,Completed
8184,2024-10-21,20241021,3118,14,1,1,39.06,0,39.06,16.75,6.03,22.31,0,0,Mobile,Completed
8185,2024-11-13,20241113,4827,1,3,1,56.33,0.15,47.88,22.23,11.87,25.65,0,1,Desktop,Completed
8186,2024-05-03,20240503,2733,11,6,1,49.0,0.1,44.1,18.26,12.57,25.84,0,1,Mobile,Completed
8187,2024-10-02,20241002,4967,5,1,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
8188,2024-01-03,20240103,364,6,2,1,50.19,0,50.19,18.76,7.86,31.43,0,1,Mobile,Completed
8189,2024-08-21,20240821,1660,19,4,1,58.8,0,58.8,17.02,5.0,41.78,0,0,Mobile,Completed
8190,2024-02-06,20240206,356,3,9,1,47.56,0,47.56,18.75,8.85,28.81,0,0,Mobile,Completed
8191,2024-10-15,20241015,4049,4,4,4,43.78,0,175.12,60.72,0,114.4,0,0,Desktop,Completed
8192,2024-07-07,20240707,1765,12,1,2,41.99,0,83.98,36.02,0,47.96,0,1,Mobile,Completed
